@relation celebrity2

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coord_conj numeric
@attribute past_tense_verb numeric
@attribute future_tense_verb numeric
@attribute commas_num numeric
@attribute colons_and_semi_colons numeric
@attribute dash_num numeric
@attribute paren_num numeric
@attribute ellipses_num numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverb_num numeric
@attribute whwords_num numeric
@attribute slang_num numeric
@attribute all_in_upper_case_num numeric
@attribute avg_len_of_sentense numeric
@attribute avg_len_of_tokens numeric
@attribute num_of_sentense numeric
@attribute class {BarackObama,StephenAtHome,aplusk,KimKardashian,neiltyson,shakira}

@data
0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 10.0, 4.411764705882353, 2,BarackObama
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7.0, 6.090909090909091, 2,BarackObama
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 2, 0, 0, 0, 23.0, 4.666666666666667, 1,BarackObama
1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 5, 3, 0, 0, 0, 0, 10.0, 4.9375, 2,BarackObama
2, 0, 0, 0, 1, 1, 3, 1, 0, 0, 0, 8, 2, 0, 0, 0, 0, 33.0, 3.88, 1,BarackObama
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 4, 4, 1, 0, 0, 0, 20.0, 4.444444444444445, 1,BarackObama
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 9.5, 5.588235294117647, 2,BarackObama
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 16.0, 4.0, 1,BarackObama
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 10.5, 5.055555555555555, 2,BarackObama
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 1, 1, 0, 0, 0, 11.5, 3.8947368421052633, 2,BarackObama
2, 3, 0, 1, 0, 0, 1, 1, 0, 0, 0, 5, 0, 1, 1, 0, 0, 11.0, 3.56, 3,BarackObama
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 3, 4, 0, 0, 0, 0, 13.0, 3.8181818181818183, 2,BarackObama
0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 19.0, 5.388888888888889, 1,BarackObama
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 0, 6.5, 5.636363636363637, 2,BarackObama
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 2, 0, 0, 0, 11.5, 4.05, 2,BarackObama
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 1, 0, 0, 9.5, 5.375, 2,BarackObama
2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 4, 1, 0, 2, 0, 0, 13.0, 4.130434782608695, 2,BarackObama
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 10.0, 4.125, 1,BarackObama
0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 10.5, 4.9411764705882355, 2,BarackObama
0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 7, 2, 0, 0, 0, 0, 19.0, 5.529411764705882, 1,BarackObama
0, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 10.0, 5.9411764705882355, 2,BarackObama
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 3, 0, 0, 0, 20.0, 4.5, 1,BarackObama
1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 8, 0, 0, 1, 0, 0, 23.0, 4.421052631578948, 1,BarackObama
1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 9.0, 3.3846153846153846, 2,BarackObama
3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 21.0, 4.35, 1,BarackObama
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 8, 2, 0, 3, 0, 0, 15.0, 4.346153846153846, 2,BarackObama
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 15.0, 4.214285714285714, 1,BarackObama
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 2, 1, 0, 0, 0, 22.0, 5.052631578947368, 1,BarackObama
2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 2, 0, 1, 0, 0, 10.0, 4.764705882352941, 2,BarackObama
0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 2, 0, 0, 0, 0, 12.0, 5.523809523809524, 2,BarackObama
2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 7, 1, 3, 0, 0, 0, 12.5, 5.055555555555555, 2,BarackObama
0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 5, 0, 1, 0, 0, 0, 8.5, 4.923076923076923, 2,BarackObama
0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 19.0, 4.764705882352941, 1,BarackObama
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 1, 2, 0, 0, 0, 17.0, 5.666666666666667, 1,BarackObama
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 0, 0, 0, 10.0, 4.357142857142857, 2,BarackObama
1, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 5, 1, 2, 0, 0, 0, 8.333333333333334, 3.7058823529411766, 3,BarackObama
1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 14.0, 4.583333333333333, 1,BarackObama
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 10, 3, 0, 0, 0, 0, 12.5, 4.454545454545454, 2,BarackObama
0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 2, 0, 0, 25.0, 4.708333333333333, 1,BarackObama
